id,title,indexed,bgcov,n_mb_works
heart-of-hearts-1,Heart Of Hearts,0,0,12
heart-of-mine,Heart Of Mine,0,9,10
heart-of-mine-1,Heart Of Mine,0,9,10
heart-of-stone,Heart Of Stone,0,1,48
heart-of-texas,Heart of Texas,0,0,1
heart-of-the-matter,Heart Of The Matter,0,0,18
heart-on-the-line-operator-operator,Heart on the Line (Operator Operator),0,0,1
heart-over-mind,Heart Over Mind,0,1,3
heart-please-be-still,Heart Please Be Still,0,0,0
hearts-aren-t-made-to-break,Hearts Aren't Made To Break,0,0,0
heart-s-highway,Heart's Highway,0,0,0
hearts-like-ours,Hearts Like Ours,0,2,1
hearts-made-of-stone,Hearts Made of Stone,0,0,1
hearts-on-fire,Hearts On Fire,0,1,20
hearts-on-fire-1,Hearts On Fire,0,1,20
heartstrings,Heartstrings,0,1,28
hearts-were-made-for-beating,Hearts Were Made For Beating,0,0,0
heart-that-time-forgot,Heart That Time Forgot,0,0,0
heart-that-was-broken-for-me-the,"Heart That Was Broken For Me, The",1,0,0
heart-to-heart,Heart To Heart,0,0,44
heart-to-heart-and-fool-to-fool,Heart To Heart And Fool To Fool,0,0,0
heart-to-heart-talk,Heart to Heart Talk,0,0,1
heart-trouble,Heart Trouble,0,2,5
heart-weary-and-blue,Heart Weary And Blue,0,0,0
heart-we-did-all-we-could,Heart We Did All We Could,0,0,0
heart-with-a-wiew,Heart with a Wiew,0,0,0
heart-wrenching-lovesick-memories,Heart Wrenching Lovesick Memories,0,1,0
heaven,Heaven,0,13,286
heaven-ain-t-a-honky-tonk,Heaven Ain't A Honky Tonk,0,0,0
heaven-ain-t-ready-for-you-yet,Heaven Ain't Ready For You Yet,0,0,0
heaven-bound-i-m-ready,Heaven Bound (I'm Ready),0,0,0
heaven-bound-train,Heaven Bound Train,0,1,0
heaven-came-down,Heaven Came Down,0,0,0
heaven-came-down-and-glory-filled-my-soul,Heaven Came Down And Glory Filled My Soul,0,0,0
heaven-can-t-be-found,Heaven Can't Be Found,0,0,1
heaven-everyday,Heaven Everyday,0,0,0
heaven-fell-last-night,Heaven Fell Last Night,0,0,1
heaven-help-me,Heaven Help Me,0,0,6
heaven-holds-all-my-treasures,Heaven Holds All My Treasures,0,0,1
heaven-in-my-woman-s-eyes,Heaven In My Woman's Eyes,0,0,0
heaven-is-just-a-touch-away,Heaven Is Just A Touch Away,0,0,0
heaven-is-missing-an-angel,Heaven Is Missing An Angel,0,0,0
heaven-is-my-woman-s-love,Heaven Is My Woman's Love,0,1,1
heavenly,Heavenly,0,0,38
heavenly-1,Heavenly,0,0,38
heavenly-bodies,Heavenly Bodies,0,0,6
heavenly-love,Heavenly Love,0,0,1
heavenly-sunlight,Heavenly Sunlight,1,4,0
heavenly-sunshine,Heavenly Sunshine,0,0,1
heaven-must-be-wondering-where-you-are,Heaven Must Be Wondering Where You Are,0,0,0
heaven-on-earth,Heaven On Earth,0,0,25
heaven-only-knows,Heaven Only Knows,0,0,11
heaven-only-knows-1,Heaven Only Knows,0,0,11
heaven-or-hell,Heaven Or Hell,0,1,15
heaven-s-almost-as-big-as-texas,Heaven's Almost As Big As Texas,0,0,0
heaven-says-hello,Heaven Says Hello,0,0,0
heaven-s-bright-shore,Heaven's Bright Shore,1,4,2
heaven-s-jubilee,Heaven's Jubilee,0,1,0
heaven-s-just-a-prayer-away,Heaven's Just A Prayer Away,0,1,1
heaven-s-just-a-sin-away,Heaven's Just A Sin Away,0,0,1
heaven-s-plan,Heaven's Plan,0,0,0
heavens-radio,Heaven’s Radio,0,0,0
heaven-was-a-drink-of-wine,Heaven Was A Drink Of Wine,0,0,1
heaven-will-be-my-home,Heaven Will Be My Home,0,0,0
heavy-traffic-ahead,Heavy Traffic Ahead,1,5,1
he-bought-my-soul-at-calvary,He Bought My Soul At Calvary,0,0,1
he-broke-your-memory-last-night,He Broke Your Memory Last Night,0,0,1
he-called-me-baby-baby,He Called Me Baby Baby,0,0,0
he-calls-that-religion,He Calls That Religion,1,0,0
he-calms-me,He Calms Me,0,0,0
he-came-a-long-way,He Came A Long Way,0,0,0
he-can-be-an-angel,He Can Be An Angel,0,0,1
he-can-be-found,He Can Be Found,0,3,1
he-can-t-fill-my-shoes,He Can't Fill My Shoes,0,0,1
he-can-t-help-it-if-he-s-not-you,He Can't Help It If He's Not You,0,0,0
heckle-and-jeckle,Heckle And Jeckle,0,0,1
he-delivered-me,He Delivered Me,0,1,1
he-did-it-all-for-me,He Did It All For Me,0,0,1
he-didn-t-come-down,He Didn't Come Down,0,0,0
he-didn-t-throw-the-clay-away,He Didn't Throw The Clay Away,0,0,0
he-don-t-deserve-you-anymore,He Don't Deserve You Anymore,0,1,1
he-drove-her-out-of-his-mind,He Drove Her Out Of His Mind,0,0,0
he-d-still-love-me,He'd Still Love Me,0,0,1
heebie-jeebie-blues,Heebie Jeebie Blues,0,0,0
hee-haw-honey,Hee Haw Honey,0,0,0
he-follows-my-footsteps,He Follows My Footsteps,0,0,1
he-gives-us-all-his-love,He Gives Us All His Love,0,0,1
he-got-you,He Got You,0,0,2
he-grew-the-tree,He Grew The Tree,0,0,0
he-had-it-on-his-mind,He Had It On His Mind,0,0,0
he-has-walked-this-way-before,He Has Walked This Way Before,0,0,0
he-hideth-my-soul,He Hideth My Soul,0,0,0
he-holds-the-lantern,He Holds The Lantern,0,0,0
heights-of-alabama,Heights of Alabama,0,0,0
he-is-my-everything,He is My Everything,0,0,1
he-keeps-me-singing,He Keeps Me Singing,0,0,0
he-knocked-me-right-out-of-the-box,He Knocked Me Right Out Of The Box,0,0,0
he-knows,He Knows,0,0,9
he-knows-all-the-ways-to-love,He Knows All The Ways To Love,0,0,0
he-knows-just-what-i-need,He Knows Just What I Need,0,0,1
he-knows-what-im-crying-about,He Knows What I’m Crying About,0,0,0
helen,Helen,1,6,15
helen-1,Helen,1,6,15
helen-2,Helen,1,6,15
he-little-thinged-her-out-of-my-arms,He Little Thinged Her Out Of My Arms,0,0,0
he-lives-in-me,He Lives In Me,0,0,0
he-lives-on-high,He Lives On High,0,0,0
he-ll-be-a-friend,He'll Be A Friend,0,0,1
he-ll-be-the-one,He'll Be The One,0,0,1
hellbound-for-alabama,Hellbound for Alabama,0,2,0
hell-broke-loose-in-georgia,Hell Broke Loose in Georgia,1,6,0
he-ll-have-to-go,He'll Have to Go,0,0,1
he-ll-have-to-stay,He'll Have To Stay,0,0,1
he-ll-never-take-the-place-of-you,He'll Never Take The Place Of You,0,0,1
hello-amy,Hello Amy,0,0,1
hello-baby,Hello Baby,0,0,4
hello-central-give-me-heaven,Hello Central Give Me Heaven,0,1,1
hello-city-limits,Hello City Limits,1,3,1
hello-city-limits-1,Hello City Limits,1,3,1
hello-darling,Hello Darling,0,0,2
hello-god,Hello God,0,1,2
hello-god-1,Hello God,0,1,2
hello-happiness-goodbye-loneliness,Hello Happiness Goodbye Loneliness,0,0,1
hello-heart,Hello Heart,0,0,1
hello-heartache,Hello Heartache,0,0,2
hello-heartache-1,Hello Heartache,0,0,2
hello-i-love-you,Hello I Love You,0,1,3
hello-i-m-an-old-country-song,Hello I'm an Old Country Song,0,0,0
hello-in-there,Hello In There,0,1,1
hello-jesus,Hello Jesus,0,1,1
hello-josephine,Hello Josephine,0,0,0
hello-little-rock,Hello Little Rock,0,0,0
hello-love,Hello Love,0,2,10
hello-love-goodbye,Hello Love Goodbye,0,0,1
hello-mary,Hello Mary,0,0,0
hello-mary-lou,Hello Mary Lou,0,2,3
hello-mr-happiness,Hello Mr. Happiness,0,0,0
hello-mr-sunshine,Hello Mr. Sunshine,0,0,0
hello-number-one,Hello Number One,0,0,0
hello-old-broken-heart,Hello Old Broken Heart,0,0,0
hello-out-there,Hello Out There,0,0,2
hello-pretty-lady,Hello Pretty Lady,0,0,0
hello-stranger,Hello Stranger,1,8,8
hello-to-him-goodbye-to-me,Hello To Him Goodbye To Me,0,0,0
hello-trouble,Hello Trouble,0,3,1
hello-walls,Hello Walls,0,0,2
hello-we-re-lonely,Hello We're Lonely,0,0,1
hell-stays-open-all-night,Hell Stays Open All Night,0,0,0
he-ll-take-you-in,He'll Take You In,0,2,1
he-ll-understand-and-say-well-done,He'll Understand and Say Well Done,0,0,2
hell-up-hickory-holler,Hell Up Hickory Holler,0,0,0
he-looked-beyond-my-faults,He Looked Beyond My Faults,0,0,0
he-loved-me-once-and-he-ll-love-me-again,He Loved Me Once And He'll Love Me Again,0,0,0
he-loves-me-all-the-way,He Loves Me All The Way,0,0,1
helping-hand,Helping Hand,0,2,15
helping-her-get-over-him,Helping Her Get Over Him,0,0,0
helping-me-get-over-you,Helping Me Get Over You,0,0,0
help-is-on-the-way,Help Is On The Way,1,0,10
helpless,Helpless,0,2,43
helplessly-hoping,Helplessly Hoping,0,0,1
help-me,Help Me,0,2,69
help-me-hank-i-m-falling,Help Me Hank I'm Falling,0,0,0
help-me-hold-on,Help Me Hold On,0,0,1
help-me-lord,Help Me Lord,1,0,1
help-me-make-it-through-the-night,Help Me Make It Through The Night,0,8,4
help-me-make-it-through-the-night-1,Help Me Make It Through The Night,0,8,4
help-me-not-to-complain,Help Me Not To Complain,0,0,0
help-me-rhonda,Help Me Rhonda,0,0,1
help-me-to-be-more-like-him,Help Me to Be More Like Him,1,0,0
help-me-understand,Help Me Understand,0,1,1
help-stamp-out-loneliness,Help Stamp Out Loneliness,0,1,1
help-the-people,Help The People,0,0,0
help-thou-my-unbelief,Help Thou My Unbelief,0,0,0
help-yourselves-to-each-other,Help Yourselves To Each Other,0,0,1
he-made-a-rainbow-of-my-tears,He made A Rainbow Of My Tears,0,0,0
he-made-it-alright,He Made It Alright,0,0,0
he-made-me-free,He Made Me Free,0,0,0
he-made-you-for-me,He Made You For Me,0,0,0
he-may-call,He May Call,0,0,0
hemingway-hideaway,Hemingway Hideaway,0,0,1
hemlock-and-primroses,Hemlock And Primroses,0,1,0
hem-of-his-garment,Hem Of His Garment,0,0,2
he-must-have-loved-me-a-lot,He Must Have Loved Me A Lot,0,0,0
he-never-came-back,He Never Came Back,0,0,1
he-never-got-the-picture,He Never Got The Picture,0,0,0
henry-lee,Henry Lee,1,5,3
henry-reed-s-breakdown,Henry Reed's Breakdown,0,0,1
he-rambled,He Rambled,0,3,0
her-body-couldnt-keep-you-off-my-mind,Her Body Couldn’t Keep You Off my Mind,0,0,0
her-crown-she-has-won,Her Crown She Has Won,0,0,0
here-am-i-broken-hearted,Here Am I Broken Hearted,0,0,1
here-comes-heaven,Here Comes Heaven,0,0,0
here-comes-honey-again,Here Comes Honey Again,0,0,1
here-comes-my-baby-back-again,Here Comes My Baby Back Again,0,1,1
here-comes-old-memory-maker,Here Comes Old Memory Maker,0,0,0
here-comes-santa-claus,Here Comes Santa Claus,0,1,1
here-comes-santa-claus-again,Here Comes Santa Claus Again,0,0,1
here-comes-that-feeling,Here Comes That Feeling,0,0,4
here-comes-that-rainbow-again,Here Comes That Rainbow Again,0,0,1
here-comes-that-sin-again,Here Comes That Sin Again,0,0,0
here-comes-the-hurt-again,Here Comes The Hurt Again,0,0,0
here-comes-the-rain-baby,Here Comes The Rain Baby,0,0,1
here-comes-the-world-again,Here Comes The World Again,0,0,0
here-for-a-good-time,Here For A Good Time,0,0,1
here-i-am,Here I Am,0,7,79
here-i-am-1,Here I Am,0,7,79
here-i-am-2,Here I Am,1,7,79
here-i-am-again,Here I Am Again,0,0,5
here-i-am-again-1,Here I Am Again,0,0,5
here-i-am-alone-again,Here I Am (Alone Again),0,0,0
here-i-am-drunk-again,Here I Am Drunk Again,0,0,0
here-i-am-in-dallas,Here I Am In Dallas,0,0,0
here-i-am-lord,Here I Am Lord,0,0,2
here-i-am-to-worship,Here I Am To Worship,0,0,1
here-i-go-again,Here I Go Again,0,0,25
here-in-frisco,Here In Frisco,0,0,1
here-in-love,Here In Love,0,0,0
here-in-my-heart,Here In My Heart,0,0,11
here-in-the-real-world,Here In The Real World,0,1,1
he-remembers-her,He Remembers Her,0,0,0
here-rattler-here,Here Rattler Here,1,2,0
here-s-a-quarter-call-someone-who-cares,Here's A Quarter Call Someone Who Cares,0,0,0
here-s-lookin-at-you,Here's Lookin' At You,0,0,1
here-s-some-love,Here's Some Love,0,0,1
here-s-to-hank,Here's To Hank,0,0,0
here-s-to-the-girls,Here's To The Girls,0,0,1
here-s-to-you,Here's To You,0,3,14
here-today,Here Today,1,3,11
here-today-gone-tomorrow,Here Today Gone Tomorrow,1,6,12
here-today-here-tomorrow,Here Today Here Tomorrow,0,0,1
here-we-are,Here We Are,0,4,45
here-we-are-1,Here We Are,0,4,45
here-we-are-again,Here We Are Again,0,1,7
here-we-are-making-love-again,Here We Are Making Love Again,0,0,0
here-we-go-again,Here We Go Again,0,2,57
here-we-go-again-1,Here We Go Again,0,2,57
her-eyes-are-bluebonnet-blue,Her Eyes Are Bluebonnet Blue,0,0,0
her-goodbye-hit-me-in-the-heart,Her Goodbye Hit Me In The Heart,0,0,1
her-heart-or-mine,Her Heart Or Mine,0,0,1
her-hello-was-my-goodbye,Her Hello Was My Goodbye,0,0,1
her-l-o-v-e-s-gone,Her L-O-V-E'S Gone,0,0,0
herman-schwartz,Herman Schwartz,0,0,0
her-name-is,Her Name Is,0,1,0
he-rode-all-the-way-to-texas,He Rode All The Way To Texas,1,4,1
hero-for-a-day,Hero For A Day,0,0,0
her-old-stompin-ground,Her Old Stompin' Ground,0,0,0
her-only-bad-habit-is-me,Her Only Bad Habit Is Me,0,0,0
her-perfect-memory,Her Perfect Memory,0,0,1
her-sweet-loves-calling-me,Her Sweet Love’s Calling Me,1,0,0
he-s-a-go-getter,He's A Go-Getter,0,1,1
he-s-a-jolly-good-fellow,He's A Jolly Good Fellow,0,1,0
he-s-all-i-got,He's All I Got,0,0,2
he-s-back-in-texas,He's Back In Texas,0,0,0
he-s-coming-back-to-earth-again,He's Coming Back To Earth Again,1,8,1
he-set-me-free,He Set Me Free,0,2,1
he-set-me-free-1,He Set Me Free,0,2,1
he-s-everywhere,He's Everywhere,0,1,1
he-s-gathering-his-sheep,He's Gathering His Sheep,0,0,0
he-s-gone-gone-gone,He's Gone Gone Gone,0,0,0
he-s-got-a-way-with-women,He's Got A Way With Women,0,0,2
he-s-got-a-way-with-women-1,He's Got A Way With Women,0,0,2
he-s-got-her,He's Got Her,0,0,0
he-s-got-my-sympathy,He's Got My Sympathy,0,0,1
he-s-got-the-whole-world-in-his-hands,He's Got The Whole World in His Hands,0,3,5
he-s-got-to-catch-me-first,He's Got To Catch Me First,0,0,0
he-s-got-you,He's Got You,0,0,1
he-s-in-a-hurry,He's In A Hurry,0,0,0
hesitation-blues,Hesitation Blues,1,5,6
he-s-just-on-my-mind,He's Just On My Mind,0,0,0
he-s-my-dreamboat,He's My Dreamboat,0,0,1
hes-my-guide,He’s My Guide,0,1,0
he-s-my-rock-my-sword-my-shield,He's My Rock My Sword My Shield,0,0,0
he-s-not-the-man-i-used-to-be,He's Not The Man I Used To Be,0,0,0
he-s-only-everything,He's Only Everything,0,0,1
he-spoke-not-a-word,He Spoke Not A Word,0,0,0
he-s-somewhere-between-you-and-me,He's Somewhere Between You And Me,0,0,0
he-s-standing-by,He's Standing By,0,0,0
he-s-still-my-man,He's Still My Man,0,0,0
he-s-taking-it-hard-she-s-taking-it-easy,He's Taking It Hard She's Taking It Easy,0,0,0
he-stands-real-tall,He Stands Real Tall,0,0,0
he-s-the-man,He's The Man,0,0,5
he-still-hears,He Still Hears,0,1,1
he-stopped-loving-her-today,He Stopped Loving Her Today,0,3,1
he-taught-me-to-yodel,He Taught Me To Yodel,0,0,0
he-thinks-i-love-him,He Thinks I Love Him,0,0,1
he-thinks-i-still-care,He Thinks I Still Care,0,1,0
he-thought-he-d-die-laughing,He Thought He'd Die Laughing,0,0,0
he-took-my-place,He Took My Place,0,0,1
he-took-white-roses-from-her-hair,He Took White Roses From Her Hair,1,0,0
he-took-your-place,He Took Your Place,1,12,1
he-touched-me,He Touched Me,0,2,4
he-touched-me-1,He Touched Me,0,2,4
he-turned-the-water-into-wine,He Turned the Water into Wine,0,1,0
he-walked-on-water,He Walked On Water,0,1,1
he-walks-beside-me,He Walks Beside Me,0,0,0
he-was-a-friend-of-mine,He Was A Friend of Mine,1,8,5
he-was-on-to-something,He Was On To Something,1,0,0
he-was-there,He Was There,0,0,3
he-was-there-1,He Was There,0,0,3
he-was-there-all-the-time,He Was There All the Time,0,0,1
he-went-to-paris,He Went to Paris,0,0,1
he-went-to-the-cross-loving-you,He Went To The Cross Loving You,0,0,0
he-will,He Will,0,1,0
he-will-break-your-heart,He Will Break Your Heart,0,1,1
he-will-do-for-you,He Will Do For You,0,0,1
he-will-never-let-me-down,He Will Never Let Me Down,0,0,0
he-will-save-your-soul,He Will Save Your Soul,0,0,1
he-will-set-your-fields-on-fire,He Will Set Your Fields On Fire,1,22,1
he-will-she-knows,He Will She Knows,0,0,1
hey-barnum-and-bailey,Hey Barnum And Bailey,0,0,0
hey-brother,Hey Brother,1,1,5
hey-doll-baby,Hey Doll Baby,0,0,1
hey-good-lookin,Hey Good Lookin',1,7,3
hey-good-looking,Hey Good Looking,0,1,0
hey-gypsy,Hey Gypsy,0,0,1
hey-hey-bartender,Hey Hey Bartender,0,3,0
hey-hey-hey,Hey Hey Hey,0,2,22
hey-jesus-you-re-my-best-friend,Hey Jesus You're My Best Friend,0,0,0
hey-joe,Hey Joe,0,5,13
hey-joe-1,Hey Joe,0,5,13
hey-little-girl,Hey Little Girl,0,1,21
hey-little-lucy,Hey Little Lucy,0,0,1
hey-little-star,Hey Little Star,0,0,2
hey-lonesome,Hey Lonesome,1,10,1
hey-loretta,Hey Loretta,0,0,1
hey-miss-ruby,Hey Miss Ruby,0,0,1
hey-mr-bluebird,Hey Mr. Bluebird,0,0,1
hey-porter,Hey Porter,1,4,1
hey-ring-a-ding,Hey Ring-A-Ding,0,0,0
hey-there-little-miss-tease,Hey There Little Miss Tease,0,0,1
hey-there-my-friend,Hey There My Friend,0,0,0
hey-what-about-me,Hey What About Me,0,0,0
hey-would-you-hold-it-down,Hey Would You Hold It Down,0,0,1
hickory-walnut-and-pine,Hickory Walnut And Pine,1,0,0
hickory-wind,Hickory Wind,1,9,1
hide,Hide,0,0,37
hideaway,Hideaway,0,0,77
hide-away-blues,Hide Away Blues,0,0,1
hide-me-oh-blessed-rock-of-ages,Hide Me Oh Blessed Rock of Ages,1,0,0
hide-me-rock-of-ages,Hide Me Rock Of Ages,0,4,1
hide-thou-me,Hide Thou Me,0,0,2
hiding-in-my-heart,Hiding In My Heart,0,0,0
hidin-out,Hidin' Out,0,0,3
high-and-dry,High and Dry,0,0,19
high-as-the-mountain,High As The Mountain,0,0,0
high-cotton,High Cotton,0,2,2
higher-ground,Higher Ground,1,4,44
higher-up-the-monkey-climbs,Higher Up the Monkey Climbs,0,0,0
high-geared-daddy-lyrics-chords,High Geared Daddy Lyrics Chords,0,0,0
high-heaven,High Heaven,0,0,0
high-heels-and-no-soul,High Heels And No Soul,0,0,0
high-heel-sneakers,High Heel Sneakers,0,0,0
high-inflation-blues,High Inflation Blues,0,0,0
high-lonesome,High Lonesome,0,6,3
high-lonesome-sound,High Lonesome Sound,1,8,2
highly-prized-possession,Highly Prized Possession,0,0,1
high-noon,High Noon,0,1,30
high-on-a-hilltop,High On A Hilltop,1,8,3
high-on-a-hilltop-1,High On A Hilltop,1,8,3
high-on-a-mountain,High On A Mountain,1,8,4
high-on-love,High On Love,0,1,5
high-on-the-mountain,High on the Mountain,1,5,3
high-sierra,High Sierra,1,5,3
high-steel-and-memories,High Steel And Memories,1,0,0
high-steppin-proud,High Steppin’ Proud,0,0,1
high-tech-redneck,High Tech Redneck,0,0,1
high-time-you-quit-your-lowdown-ways,High Time You Quit Your Lowdown Ways,0,0,0
high-tone-woman,High Tone Woman,0,0,0
highway-2-18-hang-on-to-your-dreams,Highway 2-18 (Hang On To Your Dreams),0,0,1
highway-40-blues,Highway 40 Blues,1,3,1
highway-52,Highway 52,0,3,1
highway-forty-blues,Highway Forty Blues,0,1,0
highway-junkie,Highway Junkie,0,0,1
highway-man,Highway Man,0,0,4
highway-of-heartache,Highway Of Heartache,0,2,0
highway-of-regret,Highway Of Regret,1,5,2
highway-of-sorrow,Highway Of Sorrow,1,14,1
highway-patrol,Highway Patrol,0,0,7
highway-robbery,Highway Robbery,0,0,4
highways,Highways,0,0,7
highways-run-forever,Highways Run Forever,0,0,0
highway-to-heaven,Highway To Heaven,0,1,4
highway-to-nowhere,Highway To Nowhere,0,0,3
highway-to-the-sky,Highway to the Sky,0,0,1
hi-lili-hi-lo,Hi-Lili Hi-Lo,0,0,2
hillbilly-fever,Hillbilly Fever,0,1,1
hillbilly-girl-with-the-blues,Hillbilly Girl With The Blues,0,0,1
hillbilly-heart,Hillbilly Heart,0,0,0
hillbilly-heart-1,Hillbilly Heart,0,0,0
hillbilly-hell,Hillbilly Hell,0,0,1
hillbilly-hell-1,Hillbilly Hell,0,0,1
hillbilly-highway,Hillbilly Highway,0,2,2
hillbilly-music,Hillbilly Music,0,0,1
hillbilly-rock,Hillbilly Rock,0,1,0
hillbilly-waltz,Hillbilly Waltz,0,0,1
hills-and-home,Hills and Home,1,4,0
hills-of-home,Hills Of Home,1,5,4
hills-of-mexico,Hills of Mexico,1,6,1
hills-of-roane-county,Hills Of Roane County,1,11,1
hi-lo-schottische,Hi-Lo Schottische,0,0,0
his-and-hers,His And Hers,0,1,2
his-blood-is-on-my-soul,His Blood Is On My Soul,0,0,0
his-blood-is-thicker-than-sin,His Blood is Thicker than Sin,0,0,0
his-boundless-love,His Boundless Love,0,0,1
his-eye-is-on-the-sparrow,His Eye Is On The Sparrow,0,2,2
his-grace-is-sufficient,His Grace Is Sufficient,0,0,1
his-grace-reaches-me,His Grace Reaches Me,0,0,0
his-hand-in-mine,His Hand In Mine,0,0,1
his-hands,His Hands,0,0,1
his-latest-flame,His Latest Flame,0,0,0
his-love-takes-care-of-me,His Love Takes Care Of Me,0,0,1
his-marvelous-grace,His Marvelous Grace,0,0,1
his-promised-land,His Promised Land,0,0,0
history-of-love,History Of Love,0,0,2
his-true-love-said-goodbye,His True Love Said Goodbye,0,0,0
hitchhiker,Hitchhiker,0,0,14
hitch-hiking-girl,Hitch Hiking Girl,0,0,0
hit-parade-of-love,Hit Parade of Love,1,9,1
hobo-and-the-rose,Hobo And The Rose,0,0,1
hobo-bill-s-last-ride,Hobo Bill's Last Ride,1,3,1
hobo-bills-last-ride,Hobo Bill’s Last Ride,0,3,1
hobo-blues,Hobo Blues,1,3,4
hobo-heaven,Hobo Heaven,0,0,0
hobo-s-lullaby,Hobo's Lullaby,0,0,1
hobos-meditation,Hobo’s Meditation,0,1,1
hobo-song,Hobo Song,1,3,2
hog-eye,Hog Eye,0,1,0
ho-honey-ho,Ho Honey Ho,0,2,1
hold-everything-till-i-get-home,Hold Everything Till I Get Home,0,0,0
hold-fast-to-the-right,Hold Fast To The Right,1,7,1
hold-hands,Hold Hands,0,0,2
holding-her-and-loving-you,Holding Her and Loving You,0,0,1
holding-my-own,Holding My Own,0,0,1
holding-on,Holding On,0,2,90
holding-on-1,Holding On,0,2,90
holding-on-to-nothing,Holding On To Nothing,0,2,5
holding-things-together,Holding Things Together,0,1,1
holdin-heaven,Holdin' Heaven,0,0,0
holdin-on-to-you,Holdin' on to You,0,1,3
hold-me,Hold Me,0,1,95
hold-me-1,Hold me,0,1,95
hold-me-2,Hold Me,0,1,95
hold-me-in-your-arms,Hold Me In Your Arms,0,0,8
hold-me-thrill-me-kiss-me,Hold Me Thrill Me Kiss Me,0,0,1
hold-me-tight,Hold Me Tight,0,0,22
hold-me-tighter,Hold Me Tighter,0,0,1
hold-on,Hold On,1,8,291
hold-on-partner,Hold On Partner,0,0,0
hold-on-tight-let-it-go,Hold On Tight (Let It Go),0,1,0
hold-on-to-god,Hold On To God,0,1,1
hold-on-to-the-love-i-got,Hold On (To The Love I Got),0,0,1
hold-on-woman,Hold On Woman,0,0,0
hold-that-tear,Hold That Tear,0,0,0
hold-that-thought,Hold That Thought,0,0,3
hold-the-woodpile-down,Hold the Woodpile Down,0,3,0
hold-to-god-s-unchanging-hand,Hold To God's Unchanging Hand,1,8,2
hold-to-gods-unchanging-hand,Hold To God’s Unchanging Hand,1,8,2
