id,title,source,nt,bg,std,crank,tags,mbcov
don-t-think-i-ll-cry,Don't Think I'll Cry,classic-country,dont think ill cry,True,False,0,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly,1
don-t-think-it-ain-t-been-fun-dear,Don't Think It Ain't Been Fun Dear,classic-country,dont think it aint been fun dear,False,False,0,JamFriendly|Modal|ClassicCountry|HonkyTonk,1
don-t-think-twice,Don't Think Twice,classic-country,dont think twice,False,False,0,JamFriendly|ClassicCountry,6
don-t-think-twice-it-s-alright,Don't Think Twice It's Alright,classic-country,dont think twice its alright,False,False,0,JamFriendly|Folk,2
don-t-throw-me-away,Don't Throw Me Away,classic-country,dont throw me away,False,False,3,ClassicCountry,0
don-t-throw-your-life-away,Don't Throw Your Life Away,classic-country,dont throw your life away,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
don-t-toss-us-away-lyrics-and-chords,Don't Toss us Away Lyrics and Chords,classic-country,dont toss us away lyrics and chords,True,False,0,ClassicCountry|Bluegrass|JamFriendly,1
don-t-touch-me-lyrics-and-chords,Don't Touch Me Lyrics and Chords,classic-country,dont touch me lyrics and chords,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
don-t-touch-me-there,Don't Touch Me There,classic-country,dont touch me there,False,False,4,ClassicCountry|JamFriendly,1
don-t-trade-your-old-fashioned-sweetheart,Don't Trade Your Old Fashioned Sweetheart,classic-country,dont trade your old fashioned sweetheart,False,False,0,ClassicCountry|HonkyTonk|JamFriendly,1
don-t-trifle-on-your-sweetheart,Don't Trifle On Your Sweetheart,classic-country,dont trifle on your sweetheart,False,False,0,ClassicCountry|HonkyTonk|JamFriendly,1
don-t-turn-around,Don't Turn Around,classic-country,dont turn around,False,False,10,ClassicCountry,2
don-t-use-my-heart-for-a-stepping-stone,Don't Use My Heart For A Stepping Stone,classic-country,dont use my heart for a stepping stone,False,False,0,ClassicCountry|JamFriendly,3
don-t-use-the-word-lightly,Don't Use The Word Lightly,classic-country,dont use the word lightly,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
don-t-wait-on-me,Don't Wait On Me,classic-country,dont wait on me,False,False,0,ClassicCountry,0
don-t-wait-the-last-minute-to-pray,Don't Wait The Last Minute To Pray,classic-country,dont wait the last minute to pray,False,False,0,ClassicCountry|JamFriendly|Gospel,1
don-t-wait-till-judgment-day,Don't Wait Till Judgment Day,classic-country,dont wait till judgment day,False,False,0,ClassicCountry|JamFriendly|Gospel,0
don-t-wait-till-tomorrow,Don't Wait Till Tomorrow,classic-country,dont wait till tomorrow,False,False,0,JamFriendly|ClassicCountry,2
don-t-walk-away,Don't Walk Away,classic-country,dont walk away,False,False,107,JamFriendly|ClassicCountry|NashvilleSound,1
don-t-walk-away-from-me,Don't Walk Away From Me,classic-country,dont walk away from me,False,False,0,ClassicCountry,1
don-t-want-to-live-without-honey,Don't Want To Live Without Honey,classic-country,dont want to live without honey,False,False,0,JamFriendly|ClassicCountry,4
don-t-waste-it-on-the-blues,Don't Waste It On The Blues,classic-country,dont waste it on the blues,False,False,0,ClassicCountry,1
don-t-wish-me-merry-christmas,Don't Wish Me Merry Christmas,classic-country,dont wish me merry christmas,False,False,0,JamFriendly|Pop,3
don-t-worry-about-me,Don't Worry About Me,classic-country,dont worry about me,False,False,5,ClassicCountry|JamFriendly,2
don-t-worry-about-the-runt-lord,Don't Worry About The Runt Lord,classic-country,dont worry about the runt lord,False,False,0,JamFriendly|ClassicCountry|Gospel,2
don-t-worry-bout-me,Don't Worry 'Bout Me,classic-country,dont worry bout me,False,False,0,JamFriendly|Gospel,2
don-t-worry-bout-the-mule,Don't Worry 'Bout The Mule,classic-country,dont worry bout the mule,False,False,0,JamFriendly|ClassicCountry,2
don-t-you-be-fooling-with-a-fool,Don't You Be Fooling With A Fool,classic-country,dont you be fooling with a fool,False,False,0,ClassicCountry|NashvilleSound,6
don-t-you-believe,Don't You Believe,classic-country,dont you believe,False,False,0,JamFriendly|ClassicCountry,6
don-t-you-believe-her,Don't You Believe Her,classic-country,dont you believe her,False,False,0,JamFriendly|ClassicCountry,6
don-t-you-believe-him,Don't You Believe Him,classic-country,dont you believe him,False,False,0,ClassicCountry|JamFriendly,6
don-t-you-ever-get-tired,Don't You Ever Get Tired,classic-country,dont you ever get tired,False,False,0,JamFriendly|ClassicCountry,6
don-t-you-get-lonesome-without-me,Don't You Get Lonesome Without Me,classic-country,dont you get lonesome without me,False,False,0,JamFriendly|ClassicCountry,7
don-t-you-go-loving-nobody-else,Don't You Go Loving Nobody Else,classic-country,dont you go loving nobody else,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,6
don-t-you-hear-me-calling-you,Don't You Hear Me Calling You,classic-country,dont you hear me calling you,False,False,0,Rockabilly|JamFriendly|Rock,6
don-t-you-know,Don't You Know,classic-country,dont you know,False,False,24,Rockabilly|JamFriendly|Rock,1
don-t-you-know-how-much-i-love-you,Don't You Know How Much I Love You,classic-country,dont you know how much i love you,False,False,0,ClassicCountry|JamFriendly|NashvilleSound,6
don-t-you-say-nothing-at-all,Don't You Say Nothing At All,classic-country,dont you say nothing at all,False,False,0,JamFriendly|ClassicCountry,6
don-t-you-see-that-train,Don't You See That Train,classic-country,dont you see that train,False,False,0,JamFriendly|ClassicCountry,1
don-t-you-think,Don't You Think,classic-country,dont you think,False,False,3,ClassicCountry|JamFriendly,6
don-t-you-want-to-be-a-lover-tonight,Don't You Want To Be A Lover Tonight,classic-country,dont you want to be a lover tonight,False,False,0,ClassicCountry|JamFriendly,6
don-t-you-want-to-be-my-girl,Don't You Want To Be My Girl,classic-country,dont you want to be my girl,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,6
don-t-your-memory-ever-sleep-at-night,Don't Your Memory Ever Sleep at Night,classic-country,dont your memory ever sleep at night,False,False,0,ClassicCountry|NashvilleSound,4
donald-and-june,Donald And June,classic-country,donald and june,False,False,0,ClassicCountry,1
done-gone,Done Gone,banjo-hangout,done gone,False,False,8,Instrumental|Fiddle|Clawhammer,13
done-roving,Done Roving,classic-country,done roving,False,False,0,ClassicCountry|JamFriendly,0
donna-donna,Donna Donna,classic-country,donna donna,False,False,9,JamFriendly|Folk,0
donna-on-my-mind,Donna On My Mind,classic-country,donna on my mind,False,False,4,JamFriendly|ClassicCountry|Bakersfield,1
dont-anyone-make-love-at-home-anymore,Don’t Anyone Make Love At Home Anymore,classic-country,dont anyone make love at home anymore,False,False,0,JamFriendly|ClassicCountry,15
dont-believe-my-heart-can-stand-another-you,Don’t Believe My Heart Can Stand Another You,classic-country,dont believe my heart can stand another you,False,False,0,ClassicCountry|JamFriendly,6
dont-blame-it-all-on-me,Don’t Blame It All On Me,bluegrass-lyrics,dont blame it all on me,False,False,0,JamFriendly|Modal|OldTime,1
dont-bother-to-cry,Don’t Bother To Cry,bluegrass-lyrics,dont bother to cry,False,False,0,OldTime|JamFriendly,1
dont-bother-to-knock,Don’t Bother To Knock,classic-country,dont bother to knock,False,False,0,JamFriendly|ClassicCountry,2
dont-cheat-in-our-hometown,Don’t Cheat In Our Hometown,bluegrass-lyrics,dont cheat in our hometown,False,False,7,ClassicCountry|JamFriendly,4
dont-close-your-eyes,Don’t Close Your Eyes,bluegrass-lyrics,dont close your eyes,False,False,6,JamFriendly|ClassicCountry|Jazzy,3
dont-come-crying-to-me,Don’t Come Crying To Me,classic-country,dont come crying to me,True,False,7,ClassicCountry|Bluegrass|JamFriendly,2
dont-cry-to-me,Don’t Cry to Me,classic-country,dont cry to me,True,False,0,Bluegrass|JamFriendly,4
dont-do-it,Don’t Do It,bluegrass-lyrics,dont do it,False,False,37,OldTime,1
dont-fence-me-in,Don’t Fence Me In,bluegrass-lyrics,dont fence me in,False,False,135,Pop|Jazzy,0
dont-fight-the-feelings-of-love,Don’t Fight The Feelings Of Love,classic-country,dont fight the feelings of love,False,False,0,ClassicCountry|JamFriendly,2
dont-forget-the-coffee-billy-joe,Don’t Forget The Coffee Billy Joe,classic-country,dont forget the coffee billy joe,False,False,0,ClassicCountry|JamFriendly,1
dont-forget-to-cry,Don’t Forget To Cry,classic-country,dont forget to cry,False,False,0,Modal|Folk,3
dont-get-above-your-raisin,Don’t Get Above Your Raisin’,bluegrass-lyrics,dont get above your raisin,True,False,0,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly,3
dont-get-married,Don’t Get Married,classic-country,dont get married,False,False,0,ClassicCountry|JamFriendly|Outlaw,1
dont-give-your-heart-to-a-rambler,Don’t Give Your Heart To A Rambler,bluegrass-lyrics,dont give your heart to a rambler,False,False,0,ClassicCountry|JamFriendly,8
dont-go-out-tonight,Don’t Go Out Tonight,classic-country,dont go out tonight,True,False,4,Bluegrass|JamFriendly,2
dont-it-make-you-wanna-go-home,Don’t It Make You Wanna Go Home,classic-country,dont it make you wanna go home,False,False,0,JamFriendly|ClassicCountry,15
dont-laugh,Don’t Laugh,bluegrass-lyrics,dont laugh,False,False,0,OldTime,9
dont-let-me-cross-over,Don’t Let Me Cross Over,classic-country,dont let me cross over,False,False,72,JamFriendly|ClassicCountry|HonkyTonk,4
dont-let-smokey-mountain-smoke-get-in-your-eyes,Don’t Let Smokey Mountain Smoke Get In Your Eyes,bluegrass-lyrics,dont let smokey mountain smoke get in your eyes,True,False,0,Bluegrass|JamFriendly,1
dont-let-your-deal-go-down,Don’t Let Your Deal Go Down,bluegrass-lyrics,dont let your deal go down,False,True,0,JamFriendly|BluegrassStandard,24
dont-let-your-sweet-love-die,Don’t Let Your Sweet Love Die,bluegrass-lyrics,dont let your sweet love die,True,False,10,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly,18
dont-look-at-me-in-that-tone-of-voice,Don’t Look At Me In That Tone Of Voice,classic-country,dont look at me in that tone of voice,False,False,0,JamFriendly|ClassicCountry,2
dont-make-me-ashamed,Don’t Make Me Ashamed,classic-country,dont make me ashamed,False,False,0,ClassicCountry|JamFriendly,2
dont-monkey-with-another-monkeys-monkey,Don’t Monkey With Another Monkey’s Monkey,classic-country,dont monkey with another monkeys monkey,False,False,0,JamFriendly|ClassicCountry|Outlaw,0
dont-neglect-the-rose,Don’t Neglect the Rose,bluegrass-lyrics,dont neglect the rose,True,False,0,Bluegrass|Folk|JamFriendly|ClassicCountry,3
dont-our-love-look-natural,Don’t Our Love Look Natural,bluegrass-lyrics,dont our love look natural,True,False,0,Gospel|Bluegrass,1
dont-put-off-til-tomorrow,Don’t Put Off ’til Tomorrow,bluegrass-lyrics,dont put off til tomorrow,False,False,0,Gospel,2
dont-put-off-till-tomorrow,Don’t Put Off Till Tomorrow,classic-country,dont put off till tomorrow,True,False,0,JamFriendly|Bluegrass,2
dont-say-goodbye-if-you-love-me,Don’t Say Goodbye If You Love Me,classic-country,dont say goodbye if you love me,True,False,6,JamFriendly|Bluegrass,8
dont-she-look-good,Don’t She Look Good,classic-country,dont she look good,False,False,4,JamFriendly|ClassicCountry,3
dont-stay-away-too-long,Don’t Stay Away Too Long,classic-country,dont stay away too long,False,False,0,ClassicCountry|HonkyTonk|JamFriendly,4
dont-stop-in-my-world,Don’t Stop In My World,classic-country,dont stop in my world,False,False,0,JamFriendly|Modal|ClassicCountry,1
dont-this-road-look-rough-and-rocky,Don’t This Road Look Rough And Rocky,bluegrass-lyrics,dont this road look rough and rocky,False,True,17,JamFriendly|BluegrassStandard,16
dont-throw-your-life-away,Don’t Throw Your Life Away,bluegrass-lyrics,dont throw your life away,True,False,0,Bluegrass|JamFriendly,1
dont-wake-me-im-dreaming,Don’t Wake Me I’m Dreaming,classic-country,dont wake me im dreaming,False,False,0,JamFriendly|ClassicCountry,3
dont-we-all-have-the-right,Don’t We All Have The Right,classic-country,dont we all have the right,False,False,3,JamFriendly|ClassicCountry,1
dont-worry-bout-the-mule-just-load-the-wagon,"Don’t Worry ’bout the Mule, Just Load the Wagon",bluegrass-lyrics,dont worry bout the mule just load the wagon,False,False,0,ClassicCountry|JamFriendly,2
dont-you-call-my-name,Don’t You Call My Name,classic-country,dont you call my name,True,False,0,JamFriendly|Bluegrass,3
dont-you-think-its-time,Don’t You Think It’s Time,classic-country,dont you think its time,False,False,15,JamFriendly|ClassicCountry,6
dooley,Dooley,classic-country,dooley,False,True,12,JamFriendly|BluegrassStandard,10
door-to-my-heart,Door To My Heart,classic-country,door to my heart,False,False,7,Rockabilly|JamFriendly,3
doorstep-to-heaven,Doorstep To Heaven,classic-country,doorstep to heaven,False,False,0,JamFriendly|ClassicCountry,10
double-date,Double Date,classic-country,double date,False,False,9,Rockabilly|Pop|JamFriendly,0
down-along-the-bayou-country,Down Along The Bayou Country,classic-country,down along the bayou country,False,False,0,JamFriendly|Rockabilly,5
down-among-the-budded-roses,Down Among The Budded Roses,classic-country,down among the budded roses,False,False,4,JamFriendly|Folk,1
down-and-out,Down And Out,classic-country,down and out,False,False,35,ClassicCountry|JamFriendly,3
down-and-out-this-way-again,Down And Out This Way Again,classic-country,down and out this way again,False,False,0,JamFriendly|ClassicCountry,5
down-at-ginny-s,Down At Ginny's,classic-country,down at ginnys,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,5
down-at-the-bottom-of-a-broken-heart,Down At The Bottom of A Broken Heart,classic-country,down at the bottom of a broken heart,False,False,0,JamFriendly|ClassicCountry,5
down-at-the-corner-at-a-bar-called-kelly-s,Down At The Corner At A Bar Called Kelly's,classic-country,down at the corner at a bar called kellys,False,False,0,JamFriendly|ClassicCountry|Outlaw,5
down-at-the-corner-bar,Down At The Corner Bar,classic-country,down at the corner bar,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,5
down-at-the-end-of-memory-lane,Down At The End Of Memory Lane,classic-country,down at the end of memory lane,False,False,0,JamFriendly|ClassicCountry,5
down-at-the-old-corral,Down At The Old Corral,classic-country,down at the old corral,False,False,0,ClassicCountry|Modal,5
down-at-the-twist-and-shout,Down At The Twist And Shout,classic-country,down at the twist and shout,False,False,24,Folk|ClassicCountry|JamFriendly,5
down-but-i-keep-on-falling,Down But I Keep On Falling,classic-country,down but i keep on falling,False,False,0,ClassicCountry|Outlaw|Folk,5
down-by-the-old-river,Down By The Old River,classic-country,down by the old river,False,False,0,JamFriendly|ClassicCountry,6
down-by-the-railroad-track,Down By The Railroad Track,classic-country,down by the railroad track,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
down-by-the-river,Down By The River,classic-country,down by the river,False,False,305,JamFriendly|Folk,1
down-by-the-river-1,Down by the River,classic-country,down by the river,False,False,305,JamFriendly|ClassicCountry,1
down-by-the-riverside,Down By The Riverside,classic-country,down by the riverside,False,False,162,ClassicCountry|NashvilleSound|HonkyTonk|JamFriendly,2
down-by-the-riverside-1,Down By The Riverside,classic-country,down by the riverside,False,False,162,JamFriendly|Gospel,2
down-by-the-riverside-2,Down By The Riverside,classic-country,down by the riverside,False,False,162,ClassicCountry|JamFriendly,2
down-came-the-rain,Down Came The Rain,classic-country,down came the rain,False,False,4,JamFriendly|ClassicCountry,5
down-came-the-world,Down Came The World,classic-country,down came the world,False,False,9,ClassicCountry|Outlaw|JamFriendly,5
down-deep-inside,Down Deep Inside,classic-country,down deep inside,False,False,0,ClassicCountry|JamFriendly,5
down-down-down,Down Down Down,classic-country,down down down,False,False,28,JamFriendly|ClassicCountry|Bakersfield,3
down-east-boy,Down East Boy,classic-country,down east boy,False,False,0,JamFriendly|Folk,5
down-from-his-glory,Down From His Glory,classic-country,down from his glory,False,False,0,JamFriendly|Gospel,5
down-hearted-blues,Down Hearted Blues,classic-country,down hearted blues,False,False,47,JamFriendly|WesternSwing|ClassicCountry,5
